"iActual","iNull"
0.979400830615729,0.98735346640762
0.979400830615729,0.983577128074402
0.979400830615729,0.990459347808808
0.979400830615729,0.990469205070264
0.979400830615729,0.994665483082604
0.979400830615729,0.985829023793526
0.979400830615729,0.980513741626046
0.979400830615729,0.982920833062168
0.979400830615729,0.980533798850622
0.979400830615729,0.991838124338756
0.979400830615729,0.989994866125937
0.979400830615729,0.991810508044655
0.979400830615729,0.991021148467147
0.979400830615729,0.993140359773799
0.979400830615729,0.992596594147774
0.979400830615729,0.98915327915401
0.979400830615729,0.989947138435523
0.979400830615729,0.985530593894736
0.979400830615729,0.983890829614156
0.979400830615729,0.985973470277959
0.979400830615729,0.976015254314355
0.979400830615729,0.990142270346736
0.979400830615729,0.980353348607379
0.979400830615729,0.981476534787281
0.979400830615729,0.982667737562251
0.979400830615729,0.985593772753422
0.979400830615729,0.988993538928159
0.979400830615729,0.984356381313737
0.979400830615729,0.974491750667306
0.979400830615729,0.980404002432926
0.979400830615729,0.987985851021459
0.979400830615729,0.988472669452798
0.979400830615729,0.988492173241972
0.979400830615729,0.961512756929617
0.979400830615729,0.980465200688514
0.979400830615729,0.990393882559453
0.979400830615729,0.990826942680508
0.979400830615729,0.99071582866159
0.979400830615729,0.988980576125996
0.979400830615729,0.993224918440588
0.979400830615729,0.991236786410917
0.979400830615729,0.980798002670987
0.979400830615729,0.993741627316133
0.979400830615729,0.983245635214964
0.979400830615729,0.986036540933571
0.979400830615729,0.990977808569806
0.979400830615729,0.99354745146779
0.979400830615729,0.988018347737236
0.979400830615729,0.983854981973396
0.979400830615729,0.988135743390211
0.979400830615729,0.986022534595525
0.979400830615729,0.986976743272993
0.979400830615729,0.986687572345001
0.979400830615729,0.99455152086162
0.979400830615729,0.980535174673899
0.979400830615729,0.991344138581078
0.979400830615729,0.988405501186639
0.979400830615729,0.99307611705968
0.979400830615729,0.98973682443427
0.979400830615729,0.982678640731282
0.979400830615729,0.988198396780564
0.979400830615729,0.989553299301737
0.979400830615729,0.991258245518958
0.979400830615729,0.987938775791748
0.979400830615729,0.990225203283896
0.979400830615729,0.994423376700996
0.979400830615729,0.980499014273631
0.979400830615729,0.988875085202061
0.979400830615729,0.988255495995682
0.979400830615729,0.987658218529172
0.979400830615729,0.9946221532872
0.979400830615729,0.995350603094826
0.979400830615729,0.984731447722645
0.979400830615729,0.983112837891604
0.979400830615729,0.994906108025954
0.979400830615729,0.986833993458594
0.979400830615729,0.990245680961352
0.979400830615729,0.988341385841846
0.979400830615729,0.991994902138989
0.979400830615729,0.993487443756383
0.979400830615729,0.995235732337519
0.979400830615729,0.985642831120019
0.979400830615729,0.987591772358314
0.979400830615729,0.947834044779639
0.979400830615729,0.979200568985433
0.979400830615729,0.985689819558388
0.979400830615729,0.986098025093717
0.979400830615729,0.985261604985902
0.979400830615729,0.993316875375561
0.979400830615729,0.989091686458155
0.979400830615729,0.988928403709128
0.979400830615729,0.989075491585988
0.979400830615729,0.995375470508997
0.979400830615729,0.984808492612792
0.979400830615729,0.989227582476746
0.979400830615729,0.981137459085682
0.979400830615729,0.984777055586174
0.979400830615729,0.989887582170905
0.979400830615729,0.988065539514373
0.979400830615729,0.987669442327229
0.979400830615729,0.99018159298064
0.979400830615729,0.991124606559535
0.979400830615729,0.987982614581738
0.979400830615729,0.984282060216101
0.979400830615729,0.993053482217705
0.979400830615729,0.988672232371348
0.979400830615729,0.987222217760403
0.979400830615729,0.986085218396746
0.979400830615729,0.988371566844095
0.979400830615729,0.985573296066388
0.979400830615729,0.984690888746822
0.979400830615729,0.992329052065804
0.979400830615729,0.990364327042664
0.979400830615729,0.982038902432737
0.979400830615729,0.995179776041614
0.979400830615729,0.984978192113202
0.979400830615729,0.988298053154754
0.979400830615729,0.990559410914852
0.979400830615729,0.993982570563317
0.979400830615729,0.990351193414962
0.979400830615729,0.99050522332846
0.979400830615729,0.991018208355713
0.979400830615729,0.985585180264749
0.979400830615729,0.988717699269042
0.979400830615729,0.979412241138062
0.979400830615729,0.984554649508861
0.979400830615729,0.987210178312068
0.979400830615729,0.980856372518635
0.979400830615729,0.990134628666005
0.979400830615729,0.990415585360638
0.979400830615729,0.982763360259816
0.979400830615729,0.994620039547904
0.979400830615729,0.993328211452828
0.979400830615729,0.992776515558967
0.979400830615729,0.988104540508616
0.979400830615729,0.988255573084886
0.979400830615729,0.984632969825419
0.979400830615729,0.98614770252712
0.979400830615729,0.987457599509567
0.979400830615729,0.97756852974381
0.979400830615729,0.996014374072537
0.979400830615729,0.982521262942466
0.979400830615729,0.981815623139268
0.979400830615729,0.991982369707054
0.979400830615729,0.9874492743741
0.979400830615729,0.980458336470322
0.979400830615729,0.983899036058555
0.979400830615729,0.993561721587609
0.979400830615729,0.982007624046922
0.979400830615729,0.993832093359039
0.979400830615729,0.990209251789138
0.979400830615729,0.982733926929732
0.979400830615729,0.992660447118844
0.979400830615729,0.991583363171252
0.979400830615729,0.987886680456514
0.979400830615729,0.986186773671197
0.979400830615729,0.989927860204875
0.979400830615729,0.976993191184814
0.979400830615729,0.987467348925292
0.979400830615729,0.99474412374268
0.979400830615729,0.988117512219349
0.979400830615729,0.98450361241606
0.979400830615729,0.982479367387052
0.979400830615729,0.98083593134829
0.979400830615729,0.982810186851889
0.979400830615729,0.983517828556975
0.979400830615729,0.988363636440669
0.979400830615729,0.990106909912509
0.979400830615729,0.982912411657204
0.979400830615729,0.987296395651318
0.979400830615729,0.986676765197204
0.979400830615729,0.991677388614866
0.979400830615729,0.989289046209571
0.979400830615729,0.989212789863725
0.979400830615729,0.98813920010524
0.979400830615729,0.985118766725874
0.979400830615729,0.983935061626003
0.979400830615729,0.978403251870484
0.979400830615729,0.981707647024304
0.979400830615729,0.984146426167938
0.979400830615729,0.992765645648127
0.979400830615729,0.99074989631364
0.979400830615729,0.989923556182234
0.979400830615729,0.985129664091755
0.979400830615729,0.990905083691806
0.979400830615729,0.98022907149791
0.979400830615729,0.990742126610138
0.979400830615729,0.993709486430142
0.979400830615729,0.988496114476922
0.979400830615729,0.992176950648356
0.979400830615729,0.980105159347274
0.979400830615729,0.986729991736731
0.979400830615729,0.991175783608553
0.979400830615729,0.990572285078366
0.979400830615729,0.987075236561652
0.979400830615729,0.990610888395831
0.979400830615729,0.988863965313855
0.979400830615729,0.993494037922209
0.979400830615729,0.981624754870634
0.979400830615729,0.986374991183457
0.979400830615729,0.985329286840659
0.979400830615729,0.986337760775594
0.979400830615729,0.97602084955175
0.979400830615729,0.989586076872933
0.979400830615729,0.974793275475319
0.979400830615729,0.988795895105648
0.979400830615729,0.987771626883406
0.979400830615729,0.991783913457828
0.979400830615729,0.984611515995674
0.979400830615729,0.982248025970367
0.979400830615729,0.990481663993922
0.979400830615729,0.980986960835847
0.979400830615729,0.984235945553445
0.979400830615729,0.990401538294922
0.979400830615729,0.98920134880316
0.979400830615729,0.987791939073246
0.979400830615729,0.973405474019518
0.979400830615729,0.989577725027929
0.979400830615729,0.987468544681088
0.979400830615729,0.990449859163329
0.979400830615729,0.990863487052416
