"iActual","iNull"
0.938723858261782,0.994125363463838
0.938723858261782,0.991735281287244
0.938723858261782,0.995312559079882
0.938723858261782,0.990041180660269
0.938723858261782,0.995104213609887
0.938723858261782,0.992783891135819
0.938723858261782,0.992229437603164
0.938723858261782,0.993614333235687
0.938723858261782,0.991098051553421
0.938723858261782,0.991698653602851
0.938723858261782,0.992703922431329
0.938723858261782,0.991430829098113
0.938723858261782,0.994761223819858
0.938723858261782,0.994860127812214
0.938723858261782,0.995663738147677
0.938723858261782,0.990071312884942
0.938723858261782,0.992378831647651
0.938723858261782,0.993697965277743
0.938723858261782,0.989288031284952
0.938723858261782,0.99441051381206
0.938723858261782,0.994578475980951
0.938723858261782,0.988196393729465
0.938723858261782,0.992440538408743
0.938723858261782,0.990039624110765
0.938723858261782,0.992656011100292
0.938723858261782,0.990795633736998
0.938723858261782,0.990970721195304
0.938723858261782,0.989335065434271
0.938723858261782,0.991169632726492
0.938723858261782,0.986543793574638
0.938723858261782,0.992679454889467
0.938723858261782,0.989243083498946
0.938723858261782,0.992280023536398
0.938723858261782,0.993557030667224
0.938723858261782,0.99148006319469
0.938723858261782,0.99063375811214
0.938723858261782,0.990477708074939
0.938723858261782,0.994772872327875
0.938723858261782,0.989429641869314
0.938723858261782,0.994923631411364
0.938723858261782,0.991959766984359
0.938723858261782,0.991106553893054
0.938723858261782,0.982057165967247
0.938723858261782,0.989613261162438
0.938723858261782,0.99386832778657
0.938723858261782,0.98918284659906
0.938723858261782,0.995640852695943
0.938723858261782,0.993586483364145
0.938723858261782,0.988084557306872
0.938723858261782,0.989597737301145
0.938723858261782,0.987479713782412
0.938723858261782,0.992411005136972
0.938723858261782,0.994418705285137
0.938723858261782,0.994424853502997
0.938723858261782,0.989295555607127
0.938723858261782,0.994246032520249
0.938723858261782,0.992273608204045
0.938723858261782,0.990126326715948
0.938723858261782,0.996186080176766
0.938723858261782,0.992708099337834
0.938723858261782,0.991071422531502
0.938723858261782,0.991377816379773
0.938723858261782,0.986879239466378
0.938723858261782,0.993348556901404
0.938723858261782,0.994128743505998
0.938723858261782,0.993784060402947
0.938723858261782,0.995292724120927
0.938723858261782,0.991482953839362
0.938723858261782,0.994811733165516
0.938723858261782,0.990810868350404
0.938723858261782,0.991254407293643
0.938723858261782,0.993728041360602
0.938723858261782,0.994017350580172
0.938723858261782,0.992313195281711
0.938723858261782,0.992751466473534
0.938723858261782,0.989333598023028
0.938723858261782,0.997273992691025
0.938723858261782,0.993939510097173
0.938723858261782,0.996257636840062
0.938723858261782,0.991495670624683
0.938723858261782,0.994437985174589
0.938723858261782,0.995332299761988
0.938723858261782,0.989659590951568
0.938723858261782,0.9935057965605
0.938723858261782,0.995548125139181
0.938723858261782,0.991587695676297
0.938723858261782,0.994203127597539
0.938723858261782,0.992542474006208
0.938723858261782,0.99634134879064
0.938723858261782,0.995678444273323
0.938723858261782,0.991888316412671
0.938723858261782,0.987172293733708
0.938723858261782,0.994943458031494
0.938723858261782,0.991605808120254
0.938723858261782,0.997195293536242
0.938723858261782,0.986630910043321
0.938723858261782,0.994090100783316
0.938723858261782,0.993004392363578
0.938723858261782,0.988644373894015
0.938723858261782,0.993803933445371
0.938723858261782,0.988828313790145
0.938723858261782,0.992983484698015
0.938723858261782,0.995211680399593
0.938723858261782,0.989156578168686
0.938723858261782,0.99333663344386
0.938723858261782,0.994856407414834
0.938723858261782,0.994236346373387
0.938723858261782,0.985611098871879
0.938723858261782,0.99348896260589
0.938723858261782,0.99376277543064
0.938723858261782,0.992381326993977
0.938723858261782,0.993080007422528
0.938723858261782,0.992064131609843
0.938723858261782,0.994518584274136
0.938723858261782,0.990567141781699
0.938723858261782,0.995792089750215
0.938723858261782,0.992817018180746
